,profit,loss,signal,open_signal_price,close_signal_price,data
29,18,12,short,0.64861,0.64833,"

Проверка сигнала:
    	Валютная пара: OANDA:AUDUSD"" таймфрейм: 0 days 00:01:00 время свечи: 2023-09-29 14:33:00
    	Есть ли сигнал: True
    	Показания индикаторов: {'LONG ⬆': [1, [', NadarayaWatson']], 'SHORT ⬇': [4, [', SuperOrderBlock', ', Volume', ', UMA', ', ScalpPro']], 'Нет сигнала': [0, []]})
    "
30,18,13,long,0.64894,0.64872,"

Проверка сигнала:
    	Валютная пара: OANDA:AUDUSD"" таймфрейм: 0 days 00:01:00 время свечи: 2023-09-29 14:29:00
    	Есть ли сигнал: True
    	Показания индикаторов: {'LONG ⬆': [4, [', SuperOrderBlock', ', Volume', ', NadarayaWatson', ', ScalpPro']], 'SHORT ⬇': [1, [', UMA']], 'Нет сигнала': [0, []]})
    "
31,18,14,short,0.64966,0.6498,"

Проверка сигнала:
    	Валютная пара: OANDA:AUDUSD"" таймфрейм: 0 days 00:01:00 время свечи: 2023-09-29 13:39:00
    	Есть ли сигнал: True
    	Показания индикаторов: {'LONG ⬆': [1, [', NadarayaWatson']], 'SHORT ⬇': [4, [', SuperOrderBlock', ', Volume', ', UMA', ', ScalpPro']], 'Нет сигнала': [0, []]})
    "
32,18,15,long,0.64978,0.64976,"

Проверка сигнала:
    	Валютная пара: OANDA:AUDUSD"" таймфрейм: 0 days 00:01:00 время свечи: 2023-09-29 13:37:00
    	Есть ли сигнал: True
    	Показания индикаторов: {'LONG ⬆': [4, [', SuperOrderBlock', ', UMA', ', NadarayaWatson', ', ScalpPro']], 'SHORT ⬇': [0, []], 'Нет сигнала': [1, [', Volume']]})
    "
33,19,15,long,0.64991,0.64997,"

Проверка сигнала:
    	Валютная пара: OANDA:AUDUSD"" таймфрейм: 0 days 00:01:00 время свечи: 2023-09-29 13:32:00
    	Есть ли сигнал: True
    	Показания индикаторов: {'LONG ⬆': [4, [', SuperOrderBlock', ', UMA', ', NadarayaWatson', ', ScalpPro']], 'SHORT ⬇': [0, []], 'Нет сигнала': [1, [', Volume']]})
    "
34,20,15,long,0.64982,0.64985,"

Проверка сигнала:
    	Валютная пара: OANDA:AUDUSD"" таймфрейм: 0 days 00:01:00 время свечи: 2023-09-29 13:26:00
    	Есть ли сигнал: True
    	Показания индикаторов: {'LONG ⬆': [4, [', SuperOrderBlock', ', UMA', ', NadarayaWatson', ', ScalpPro']], 'SHORT ⬇': [0, []], 'Нет сигнала': [1, [', Volume']]})
    "
35,21,15,short,0.64778,0.64776,"

Проверка сигнала:
    	Валютная пара: OANDA:AUDUSD"" таймфрейм: 0 days 00:01:00 время свечи: 2023-09-29 11:15:00
    	Есть ли сигнал: True
    	Показания индикаторов: {'LONG ⬆': [0, []], 'SHORT ⬇': [4, [', SuperOrderBlock', ', UMA', ', NadarayaWatson', ', ScalpPro']], 'Нет сигнала': [1, [', Volume']]})
    "
36,22,15,short,0.64776,0.64768,"

Проверка сигнала:
    	Валютная пара: OANDA:AUDUSD"" таймфрейм: 0 days 00:01:00 время свечи: 2023-09-29 11:03:00
    	Есть ли сигнал: True
    	Показания индикаторов: {'LONG ⬆': [0, []], 'SHORT ⬇': [4, [', SuperOrderBlock', ', UMA', ', NadarayaWatson', ', ScalpPro']], 'Нет сигнала': [1, [', Volume']]})
    "
37,23,15,short,0.648,0.64786,"

Проверка сигнала:
    	Валютная пара: OANDA:AUDUSD"" таймфрейм: 0 days 00:01:00 время свечи: 2023-09-29 10:59:00
    	Есть ли сигнал: True
    	Показания индикаторов: {'LONG ⬆': [0, []], 'SHORT ⬇': [4, [', SuperOrderBlock', ', UMA', ', NadarayaWatson', ', ScalpPro']], 'Нет сигнала': [1, [', Volume']]})
    "
38,24,15,long,0.64808,0.64847,"

Проверка сигнала:
    	Валютная пара: OANDA:AUDUSD"" таймфрейм: 0 days 00:01:00 время свечи: 2023-09-29 10:34:00
    	Есть ли сигнал: True
    	Показания индикаторов: {'LONG ⬆': [4, [', SuperOrderBlock', ', UMA', ', NadarayaWatson', ', ScalpPro']], 'SHORT ⬇': [0, []], 'Нет сигнала': [1, [', Volume']]})
    "
