,profit,loss,signal,open_signal_price,close_signal_price,data
25,15,11,long,1.88767,1.88836,"

Проверка сигнала:
    	Валютная пара: OANDA:GBPAUD"" таймфрейм: 0 days 00:01:00 время свечи: 2023-09-29 12:15:00
    	Есть ли сигнал: True
    	Показания индикаторов: {'LONG ⬆': [4, [', SuperOrderBlock', ', UMA', ', NadarayaWatson', ', ScalpPro']], 'SHORT ⬇': [0, []], 'Нет сигнала': [1, [', Volume']]})
    "
26,15,12,short,1.88722,1.88772,"

Проверка сигнала:
    	Валютная пара: OANDA:GBPAUD"" таймфрейм: 0 days 00:01:00 время свечи: 2023-09-29 11:56:00
    	Есть ли сигнал: True
    	Показания индикаторов: {'LONG ⬆': [0, []], 'SHORT ⬇': [4, [', SuperOrderBlock', ', UMA', ', NadarayaWatson', ', ScalpPro']], 'Нет сигнала': [1, [', Volume']]})
    "
27,16,12,short,1.88782,1.88776,"

Проверка сигнала:
    	Валютная пара: OANDA:GBPAUD"" таймфрейм: 0 days 00:01:00 время свечи: 2023-09-29 11:43:00
    	Есть ли сигнал: True
    	Показания индикаторов: {'LONG ⬆': [0, []], 'SHORT ⬇': [4, [', SuperOrderBlock', ', UMA', ', NadarayaWatson', ', ScalpPro']], 'Нет сигнала': [1, [', Volume']]})
    "
28,17,12,short,1.88833,1.88786,"

Проверка сигнала:
    	Валютная пара: OANDA:GBPAUD"" таймфрейм: 0 days 00:01:00 время свечи: 2023-09-29 11:39:00
    	Есть ли сигнал: True
    	Показания индикаторов: {'LONG ⬆': [1, [', Volume']], 'SHORT ⬇': [4, [', SuperOrderBlock', ', UMA', ', NadarayaWatson', ', ScalpPro']], 'Нет сигнала': [0, []]})
    "
29,18,12,short,1.88918,1.88906,"

Проверка сигнала:
    	Валютная пара: OANDA:GBPAUD"" таймфрейм: 0 days 00:01:00 время свечи: 2023-09-29 11:08:00
    	Есть ли сигнал: True
    	Показания индикаторов: {'LONG ⬆': [0, []], 'SHORT ⬇': [4, [', SuperOrderBlock', ', UMA', ', NadarayaWatson', ', ScalpPro']], 'Нет сигнала': [1, [', Volume']]})
    "
30,19,12,short,1.89025,1.8893,"

Проверка сигнала:
    	Валютная пара: OANDA:GBPAUD"" таймфрейм: 0 days 00:01:00 время свечи: 2023-09-29 10:23:00
    	Есть ли сигнал: True
    	Показания индикаторов: {'LONG ⬆': [0, []], 'SHORT ⬇': [5, [', SuperOrderBlock', ', Volume', ', UMA', ', NadarayaWatson', ', ScalpPro']], 'Нет сигнала': [0, []]})
    "
31,20,12,short,1.89054,1.89038,"

Проверка сигнала:
    	Валютная пара: OANDA:GBPAUD"" таймфрейм: 0 days 00:01:00 время свечи: 2023-09-29 10:18:00
    	Есть ли сигнал: True
    	Показания индикаторов: {'LONG ⬆': [0, []], 'SHORT ⬇': [4, [', SuperOrderBlock', ', UMA', ', NadarayaWatson', ', ScalpPro']], 'Нет сигнала': [1, [', Volume']]})
    "
32,21,12,long,1.89194,1.89231,"

Проверка сигнала:
    	Валютная пара: OANDA:GBPAUD"" таймфрейм: 0 days 00:01:00 время свечи: 2023-09-29 09:26:00
    	Есть ли сигнал: True
    	Показания индикаторов: {'LONG ⬆': [4, [', SuperOrderBlock', ', UMA', ', NadarayaWatson', ', ScalpPro']], 'SHORT ⬇': [1, [', Volume']], 'Нет сигнала': [0, []]})
    "
33,22,12,short,1.89322,1.8932,"

Проверка сигнала:
    	Валютная пара: OANDA:GBPAUD"" таймфрейм: 0 days 00:01:00 время свечи: 2023-09-29 09:14:00
    	Есть ли сигнал: True
    	Показания индикаторов: {'LONG ⬆': [0, []], 'SHORT ⬇': [4, [', SuperOrderBlock', ', UMA', ', NadarayaWatson', ', ScalpPro']], 'Нет сигнала': [1, [', Volume']]})
    "
34,22,13,long,1.89282,1.89181,"

Проверка сигнала:
    	Валютная пара: OANDA:GBPAUD"" таймфрейм: 0 days 00:01:00 время свечи: 2023-09-29 09:00:00
    	Есть ли сигнал: True
    	Показания индикаторов: {'LONG ⬆': [4, [', SuperOrderBlock', ', UMA', ', NadarayaWatson', ', ScalpPro']], 'SHORT ⬇': [0, []], 'Нет сигнала': [1, [', Volume']]})
    "
