,datetime,symbol,open,high,low,close,volume,interval,datetime_sec,uma3,uma4,uma5,uma6,uma7,uma8,uma9,uma10,uma11,uma12,uma13,uma14,uma15,uma16,uma17,uma18,uma19,uma20
2183,2023-09-26 18:15:00,OANDA:AUDJPY,95.462,95.476,95.364,95.364,2005.0,Interval.in_15_minute,54756900.0,short,short,short,short,short,short,short,short,short,short,long,long,short,long,long,long,long,long
2184,2023-09-26 18:00:00,OANDA:AUDJPY,95.504,95.518,95.425,95.462,2034.0,Interval.in_15_minute,54756000.0,long,short,short,short,short,short,short,long,long,long,long,long,long,long,long,long,long,long
2185,2023-09-26 17:45:00,OANDA:AUDJPY,95.557,95.584,95.469,95.504,2073.0,Interval.in_15_minute,54755100.0,long,short,short,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long
2186,2023-09-26 17:30:00,OANDA:AUDJPY,95.492,95.584,95.47,95.557,2037.0,Interval.in_15_minute,54754200.0,short,short,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long
2187,2023-09-26 17:15:00,OANDA:AUDJPY,95.412,95.492,95.385,95.492,2639.0,Interval.in_15_minute,54753300.0,short,short,short,short,short,long,long,long,long,long,long,long,long,long,long,short,short,short
2188,2023-09-26 17:00:00,OANDA:AUDJPY,95.558,95.596,95.402,95.412,3246.0,Interval.in_15_minute,54752400.0,short,neutral,neutral,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long
2189,2023-09-26 16:45:00,OANDA:AUDJPY,95.58,95.608,95.498,95.558,1783.0,Interval.in_15_minute,54751500.0,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long
2190,2023-09-26 16:30:00,OANDA:AUDJPY,95.488,95.589,95.47,95.58,2900.0,Interval.in_15_minute,54750600.0,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long
2191,2023-09-26 16:15:00,OANDA:AUDJPY,95.484,95.52,95.471,95.488,1883.0,Interval.in_15_minute,54749700.0,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long
2192,2023-09-26 16:00:00,OANDA:AUDJPY,95.486,95.512,95.449,95.484,2516.0,Interval.in_15_minute,54748800.0,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long
2193,2023-09-26 15:45:00,OANDA:AUDJPY,95.484,95.52,95.452,95.486,1924.0,Interval.in_15_minute,54747900.0,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long
2194,2023-09-26 15:30:00,OANDA:AUDJPY,95.437,95.49,95.398,95.484,2214.0,Interval.in_15_minute,54747000.0,long,long,long,long,long,long,long,long,long,short,short,long,long,long,long,long,long,long
2195,2023-09-26 15:15:00,OANDA:AUDJPY,95.42,95.476,95.416,95.437,1852.0,Interval.in_15_minute,54746100.0,long,long,long,long,long,long,short,short,short,short,long,long,long,long,long,long,long,long
2196,2023-09-26 15:00:00,OANDA:AUDJPY,95.391,95.466,95.388,95.42,1743.0,Interval.in_15_minute,54745200.0,long,long,long,long,long,short,short,short,short,short,short,short,short,long,short,long,long,long
2197,2023-09-26 14:45:00,OANDA:AUDJPY,95.429,95.452,95.374,95.391,1447.0,Interval.in_15_minute,54744300.0,long,long,long,long,short,short,short,short,short,short,short,short,long,short,long,long,long,short
2198,2023-09-26 14:30:00,OANDA:AUDJPY,95.42,95.452,95.407,95.429,1305.0,Interval.in_15_minute,54743400.0,long,long,long,short,short,short,short,short,long,short,long,long,long,long,long,long,short,short
2199,2023-09-26 14:15:00,OANDA:AUDJPY,95.344,95.424,95.334,95.42,1518.0,Interval.in_15_minute,54742500.0,long,short,short,short,short,short,short,short,short,short,long,short,short,long,long,short,short,short
2200,2023-09-26 14:00:00,OANDA:AUDJPY,95.364,95.372,95.312,95.344,1226.0,Interval.in_15_minute,54741600.0,short,short,short,short,short,short,short,short,short,short,short,short,long,long,short,short,short,short
2201,2023-09-26 13:45:00,OANDA:AUDJPY,95.38,95.383,95.342,95.364,1171.0,Interval.in_15_minute,54740700.0,short,short,short,short,short,short,short,short,long,short,short,long,long,short,short,short,short,short
2202,2023-09-26 13:30:00,OANDA:AUDJPY,95.366,95.41,95.364,95.38,1151.0,Interval.in_15_minute,54739800.0,short,short,short,short,short,short,short,long,short,short,long,long,short,short,short,short,short,short
2203,2023-09-26 13:15:00,OANDA:AUDJPY,95.427,95.432,95.348,95.366,1393.0,Interval.in_15_minute,54738900.0,short,short,short,short,short,short,long,short,short,long,long,short,short,short,short,short,short,short
2204,2023-09-26 13:00:00,OANDA:AUDJPY,95.434,95.464,95.42,95.427,1431.0,Interval.in_15_minute,54738000.0,short,long,long,long,long,long,long,long,long,long,short,short,short,short,short,short,short,short
2205,2023-09-26 12:45:00,OANDA:AUDJPY,95.486,95.488,95.42,95.434,1267.0,Interval.in_15_minute,54737100.0,long,long,long,long,long,long,long,long,long,long,short,short,short,short,short,short,short,short
2206,2023-09-26 12:30:00,OANDA:AUDJPY,95.478,95.525,95.47,95.486,1421.0,Interval.in_15_minute,54736200.0,long,long,long,long,long,long,long,long,long,short,short,short,short,short,short,short,short,short
2207,2023-09-26 12:15:00,OANDA:AUDJPY,95.444,95.508,95.44,95.478,1685.0,Interval.in_15_minute,54735300.0,long,long,long,long,long,long,long,long,short,short,short,short,short,short,short,short,short,short
2208,2023-09-26 12:00:00,OANDA:AUDJPY,95.412,95.444,95.374,95.444,1501.0,Interval.in_15_minute,54734400.0,long,long,long,long,long,long,short,short,short,short,short,short,short,short,short,short,short,short
2209,2023-09-26 11:45:00,OANDA:AUDJPY,95.434,95.463,95.404,95.412,1850.0,Interval.in_15_minute,54733500.0,long,long,long,long,long,short,short,short,short,short,short,short,short,short,short,short,short,short
2210,2023-09-26 11:30:00,OANDA:AUDJPY,95.422,95.479,95.416,95.434,1961.0,Interval.in_15_minute,54732600.0,long,long,long,long,short,short,short,short,short,short,short,short,short,short,short,short,short,short
2211,2023-09-26 11:15:00,OANDA:AUDJPY,95.4,95.448,95.38,95.422,2218.0,Interval.in_15_minute,54731700.0,long,long,long,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short
2212,2023-09-26 11:00:00,OANDA:AUDJPY,95.342,95.416,95.3,95.4,2350.0,Interval.in_15_minute,54730800.0,long,long,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short
2213,2023-09-26 10:45:00,OANDA:AUDJPY,95.48,95.48,95.278,95.342,3026.0,Interval.in_15_minute,54729900.0,long,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short
2214,2023-09-26 10:30:00,OANDA:AUDJPY,95.328,95.484,95.3,95.48,1787.0,Interval.in_15_minute,54729000.0,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short
