,datetime,is_profit,signal,open_signal_price,close_signal_price,SuperOrderBlock,Volume,UMA,NW,ScalpPro
341,2023-10-05 03:12:00,True,long,0.87004,0.87013,long,neutral,long,long,long
342,2023-10-05 03:09:00,True,long,0.86992,0.87004,long,neutral,long,long,short
343,2023-10-05 03:07:00,True,long,0.86995,0.87013,long,neutral,long,long,short
344,2023-10-05 02:54:00,False,long,0.86988,0.8698,long,neutral,short,long,long
345,2023-10-05 02:45:00,False,long,0.86984,0.86982,long,neutral,short,long,long
346,2023-10-05 02:36:00,False,long,0.86999,0.86993,long,neutral,long,long,long
347,2023-10-05 02:32:00,False,short,0.86998,0.87009,short,neutral,short,long,short
348,2023-10-05 02:24:00,False,short,0.86991,0.86997,short,neutral,short,long,short
349,2023-10-05 02:15:00,True,short,0.86989,0.86987,short,short,long,long,short
350,2023-10-05 02:09:00,True,long,0.87,0.87002,long,neutral,long,long,long
351,2023-10-05 02:08:00,False,long,0.87008,0.87002,long,neutral,long,long,long
352,2023-10-05 02:04:00,True,long,0.87001,0.87012,long,neutral,long,long,short
353,2023-10-05 01:50:00,False,long,0.86996,0.86986,long,neutral,long,long,short
354,2023-10-05 01:45:00,True,long,0.86998,0.87,long,neutral,long,long,long
355,2023-10-05 01:42:00,True,long,0.86968,0.86998,long,neutral,long,long,short
356,2023-10-05 01:39:00,False,long,0.86978,0.86968,long,neutral,long,long,short
357,2023-10-05 01:38:00,False,long,0.86984,0.86968,long,neutral,long,long,short
358,2023-10-05 01:33:00,True,long,0.86977,0.8699,long,neutral,long,long,long
359,2023-10-05 01:28:00,True,long,0.86956,0.86978,long,neutral,short,long,long
360,2023-10-05 01:22:00,True,long,0.8695,0.86958,long,short,long,long,short
361,2023-10-05 01:20:00,False,long,0.8696,0.86951,long,neutral,long,long,long
362,2023-10-05 01:11:00,True,long,0.86958,0.8696,long,neutral,long,long,short
363,2023-10-05 00:59:00,False,short,0.86909,0.86956,short,neutral,short,short,short
364,2023-10-05 00:54:00,True,short,0.8689,0.86886,short,neutral,short,short,long
365,2023-10-05 00:52:00,False,short,0.86876,0.869,short,short,short,short,short
366,2023-10-05 00:41:00,False,short,0.86909,0.86922,short,neutral,short,short,short
367,2023-10-05 00:35:00,True,short,0.86926,0.8692,short,neutral,short,short,long
368,2023-10-05 00:24:00,True,long,0.86898,0.86904,long,neutral,short,long,long
369,2023-10-05 00:08:00,False,long,0.86995,0.8699,long,neutral,long,short,long
370,2023-10-04 23:52:00,True,short,0.86932,0.86918,short,neutral,short,short,long
371,2023-10-04 23:45:00,True,short,0.86937,0.8693,short,neutral,short,short,long
372,2023-10-04 23:35:00,False,short,0.86946,0.8695,short,short,short,short,short
373,2023-10-04 23:29:00,True,short,0.86968,0.86959,short,neutral,short,short,long
374,2023-10-04 23:20:00,True,long,0.86977,0.86982,long,neutral,long,long,long
375,2023-10-04 23:16:00,True,long,0.86984,0.87,long,short,long,long,short
376,2023-10-04 23:12:00,False,short,0.86985,0.86987,short,neutral,short,long,short
377,2023-10-04 22:58:00,True,long,0.86971,0.86972,long,neutral,long,long,long
378,2023-10-04 22:45:00,True,long,0.86992,0.86996,long,neutral,long,long,short
379,2023-10-04 22:42:00,True,long,0.8698,0.86992,long,neutral,long,long,long
380,2023-10-04 22:38:00,True,long,0.86966,0.86982,long,neutral,long,long,short
381,2023-10-04 22:34:00,True,long,0.86954,0.86972,long,neutral,long,long,short
382,2023-10-04 22:26:00,False,long,0.86948,0.86938,long,neutral,long,long,long
383,2023-10-04 22:15:00,True,long,0.86923,0.86938,long,neutral,long,long,short
384,2023-10-04 21:59:00,True,short,0.86918,0.86902,short,neutral,short,long,short
385,2023-10-04 21:54:00,True,long,0.86911,0.86929,long,neutral,short,long,long
386,2023-10-04 21:43:00,True,short,0.86916,0.86902,short,long,short,long,short
387,2023-10-04 21:39:00,False,long,0.86918,0.86912,long,neutral,short,long,long
388,2023-10-04 21:35:00,True,long,0.86908,0.8692,long,short,long,long,short
389,2023-10-04 21:34:00,True,long,0.86915,0.8692,long,short,long,long,short
390,2023-10-04 21:32:00,False,long,0.8694,0.86908,long,neutral,long,long,short
391,2023-10-04 21:24:00,True,long,0.86936,0.86954,long,neutral,long,long,short
392,2023-10-04 21:02:00,True,long,0.86926,0.86928,long,neutral,long,long,short
393,2023-10-04 20:58:00,True,long,0.86942,0.86942,long,neutral,long,long,long
394,2023-10-04 20:53:00,False,long,0.8695,0.86949,long,neutral,long,long,short
395,2023-10-04 20:41:00,False,short,0.86904,0.86926,short,neutral,short,long,short
396,2023-10-04 20:35:00,False,long,0.86904,0.86897,long,neutral,short,long,long
397,2023-10-04 20:22:00,True,short,0.86938,0.86914,short,neutral,short,long,short
398,2023-10-04 20:19:00,True,short,0.86949,0.86938,short,neutral,short,long,short
399,2023-10-04 20:16:00,False,long,0.86956,0.86949,long,neutral,short,long,long
400,2023-10-04 20:14:00,True,short,0.8696,0.86958,short,neutral,short,long,short
401,2023-10-04 20:09:00,False,short,0.86947,0.86948,short,neutral,short,long,short
402,2023-10-04 20:01:00,False,long,0.8696,0.86954,long,neutral,short,long,long
403,2023-10-04 19:56:00,False,long,0.86972,0.86957,long,neutral,long,long,short
404,2023-10-04 19:47:00,False,short,0.86959,0.86984,short,neutral,short,long,short
405,2023-10-04 19:42:00,False,long,0.86975,0.8696,long,neutral,short,long,long
406,2023-10-04 19:34:00,False,long,0.86996,0.86974,long,neutral,short,long,long
407,2023-10-04 19:29:00,False,short,0.86995,0.86999,short,neutral,short,long,short
408,2023-10-04 19:23:00,False,short,0.87005,0.87018,short,neutral,short,long,short
409,2023-10-04 19:10:00,True,short,0.87045,0.87026,short,neutral,short,long,short
410,2023-10-04 18:50:00,True,long,0.87066,0.87085,long,neutral,long,long,short
411,2023-10-04 18:48:00,False,long,0.8708,0.87078,long,neutral,long,long,short
412,2023-10-04 18:45:00,True,long,0.87078,0.8708,long,neutral,long,long,long
413,2023-10-04 18:44:00,True,long,0.8708,0.8711,long,neutral,long,long,long
414,2023-10-04 18:40:00,True,long,0.87047,0.87074,long,short,long,long,short
415,2023-10-04 18:30:00,False,short,0.8704,0.87048,short,neutral,long,short,short
416,2023-10-04 18:25:00,False,long,0.87072,0.87034,long,neutral,long,short,long
417,2023-10-04 18:23:00,True,long,0.87061,0.8707,long,neutral,long,short,long
418,2023-10-04 18:18:00,True,long,0.87003,0.87008,long,neutral,long,long,short
419,2023-10-04 18:15:00,False,short,0.86992,0.87003,short,long,short,short,long
420,2023-10-04 17:47:00,False,long,0.87018,0.87016,long,neutral,long,short,long
421,2023-10-04 17:41:00,False,short,0.8701,0.87016,short,neutral,short,short,short
422,2023-10-04 17:32:00,True,long,0.86988,0.86998,long,neutral,long,short,long
423,2023-10-04 17:29:00,True,long,0.86984,0.86988,long,neutral,long,short,long
424,2023-10-04 17:23:00,False,long,0.87024,0.86992,long,neutral,long,short,long
425,2023-10-04 17:18:00,False,short,0.86992,0.87038,short,neutral,long,short,short
426,2023-10-04 17:01:00,False,long,0.86934,0.86917,long,neutral,short,long,long
427,2023-10-04 16:53:00,True,long,0.86964,0.86984,long,neutral,short,long,long
428,2023-10-04 16:52:00,False,short,0.86969,0.86995,short,neutral,short,long,short
429,2023-10-04 16:49:00,False,long,0.86998,0.86969,long,neutral,long,long,short
430,2023-10-04 16:47:00,False,long,0.87016,0.86946,long,neutral,long,long,short
431,2023-10-04 16:38:00,False,long,0.87025,0.87005,long,neutral,long,long,short
432,2023-10-04 16:27:00,True,long,0.8697,0.87003,long,neutral,long,long,long
433,2023-10-04 16:16:00,True,long,0.86974,0.86986,long,neutral,long,short,long
434,2023-10-04 16:11:00,False,long,0.86963,0.86951,long,neutral,long,short,long
435,2023-10-04 16:07:00,False,short,0.8695,0.86973,short,neutral,short,short,short
436,2023-10-04 16:04:00,True,long,0.86942,0.8695,long,neutral,long,short,long
437,2023-10-04 15:54:00,False,long,0.86942,0.86928,long,neutral,long,short,long
438,2023-10-04 15:52:00,True,short,0.86947,0.86938,short,neutral,long,short,short
439,2023-10-04 15:38:00,True,short,0.8689,0.86871,short,neutral,long,short,short
440,2023-10-04 15:30:00,True,long,0.8679,0.86842,long,neutral,long,short,long
441,2023-10-04 15:27:00,False,short,0.86782,0.8679,short,neutral,long,short,short
442,2023-10-04 15:24:00,False,long,0.86786,0.86782,long,neutral,long,short,long
443,2023-10-04 15:21:00,True,short,0.86808,0.86786,short,long,long,short,short
444,2023-10-04 15:17:00,False,long,0.86789,0.86771,long,neutral,long,short,long
445,2023-10-04 15:08:00,True,short,0.86636,0.86627,short,neutral,short,long,short
446,2023-10-04 14:54:00,True,short,0.86661,0.86632,short,short,short,long,short
447,2023-10-04 14:26:00,False,long,0.86722,0.86718,long,neutral,short,long,long
448,2023-10-04 14:20:00,False,long,0.86734,0.86726,long,neutral,long,long,short
449,2023-10-04 14:13:00,False,long,0.86756,0.86742,long,neutral,long,long,long
450,2023-10-04 13:59:00,True,long,0.86662,0.86703,long,long,long,long,short
451,2023-10-04 13:50:00,True,long,0.86599,0.86628,long,neutral,short,long,long
452,2023-10-04 13:48:00,True,short,0.86612,0.86612,short,neutral,short,long,short
453,2023-10-04 13:28:00,False,long,0.86662,0.8663,long,long,long,long,short
454,2023-10-04 13:15:00,False,long,0.86635,0.86632,long,neutral,long,long,short
455,2023-10-04 13:00:00,True,long,0.8661,0.8662,long,neutral,short,long,long
456,2023-10-04 12:58:00,False,long,0.8661,0.86598,long,neutral,long,long,long
457,2023-10-04 12:55:00,False,long,0.8662,0.8661,long,neutral,long,long,short
458,2023-10-04 12:50:00,False,long,0.86649,0.86634,long,neutral,long,long,long
459,2023-10-04 12:46:00,True,long,0.86621,0.86646,long,neutral,long,long,long
460,2023-10-04 12:44:00,True,long,0.86616,0.86637,long,neutral,long,long,short
461,2023-10-04 12:37:00,True,long,0.866,0.86624,long,neutral,short,long,long
462,2023-10-04 12:32:00,False,long,0.86616,0.86598,long,neutral,long,long,long
463,2023-10-04 12:19:00,False,long,0.86607,0.86587,long,neutral,long,long,long
464,2023-10-04 12:12:00,False,long,0.86614,0.86598,long,neutral,long,long,short
465,2023-10-04 12:11:00,False,long,0.8662,0.86607,long,neutral,long,long,short
466,2023-10-04 12:07:00,True,long,0.8663,0.86645,long,neutral,long,long,short
467,2023-10-04 12:02:00,True,long,0.86606,0.8664,long,neutral,long,long,long
468,2023-10-04 11:58:00,True,long,0.86604,0.86606,long,neutral,long,long,short
469,2023-10-04 11:43:00,True,short,0.86582,0.86576,short,neutral,short,long,short
470,2023-10-04 11:42:00,False,long,0.86588,0.86586,long,neutral,short,long,long
471,2023-10-04 11:27:00,False,short,0.86592,0.86594,short,neutral,short,short,short
472,2023-10-04 11:21:00,False,short,0.86608,0.86615,short,neutral,short,short,long
473,2023-10-04 11:13:00,False,long,0.86644,0.8662,long,neutral,long,short,long
474,2023-10-04 11:11:00,False,short,0.86631,0.86638,short,neutral,long,short,short
475,2023-10-04 10:39:00,False,short,0.8656,0.86587,short,neutral,short,short,long
476,2023-10-04 10:35:00,False,short,0.86538,0.86548,short,neutral,short,short,long
477,2023-10-04 10:34:00,True,short,0.86532,0.86525,short,neutral,short,short,long
478,2023-10-04 10:29:00,False,long,0.86554,0.86523,long,neutral,long,short,long
479,2023-10-04 10:08:00,True,short,0.86516,0.86514,short,short,long,short,short
480,2023-10-04 10:06:00,False,long,0.86526,0.8652,long,neutral,long,short,long
481,2023-10-04 10:01:00,False,short,0.86507,0.86542,short,neutral,long,short,short
482,2023-10-04 09:59:00,True,short,0.86506,0.86498,short,neutral,long,short,short
483,2023-10-04 09:51:00,False,short,0.86494,0.86502,short,neutral,long,short,short
484,2023-10-04 09:49:00,False,long,0.8651,0.86506,long,neutral,long,short,long
485,2023-10-04 09:40:00,True,short,0.86492,0.8648,short,neutral,long,short,short
486,2023-10-04 09:30:00,True,long,0.86454,0.86466,long,neutral,long,short,long
487,2023-10-04 09:26:00,False,short,0.8644,0.86462,short,neutral,short,short,long
488,2023-10-04 09:24:00,True,short,0.86461,0.86454,short,neutral,short,short,long
489,2023-10-04 09:15:00,True,short,0.86491,0.86487,short,long,short,short,long
490,2023-10-04 09:14:00,True,short,0.86478,0.86468,short,long,short,short,long
491,2023-10-04 09:12:00,False,short,0.86464,0.86491,short,neutral,short,short,long
492,2023-10-04 09:08:00,False,short,0.86456,0.86462,short,neutral,short,short,long
493,2023-10-04 08:58:00,False,short,0.86496,0.86506,short,neutral,short,short,short
494,2023-10-04 08:42:00,False,short,0.86541,0.86568,short,neutral,short,short,long
495,2023-10-04 08:41:00,False,short,0.86534,0.86554,short,neutral,short,short,short
496,2023-10-04 08:37:00,True,short,0.86544,0.86517,short,neutral,short,short,long
497,2023-10-04 08:31:00,True,short,0.86582,0.86546,short,neutral,short,short,long
498,2023-10-04 08:23:00,True,short,0.86562,0.86558,short,neutral,short,short,long
499,2023-10-04 08:22:00,False,short,0.86556,0.86559,short,neutral,short,short,long
500,2023-10-04 08:19:00,False,long,0.86566,0.86556,long,neutral,long,short,long
501,2023-10-04 08:13:00,True,short,0.8663,0.86586,short,neutral,long,short,short
502,2023-10-04 08:08:00,False,short,0.86611,0.86612,short,neutral,long,short,short
503,2023-10-04 08:07:00,True,long,0.86599,0.86633,long,neutral,long,short,long
504,2023-10-04 07:43:00,False,short,0.86406,0.86416,short,neutral,short,long,short
505,2023-10-04 07:35:00,False,short,0.86399,0.86406,short,neutral,short,long,short
506,2023-10-04 07:31:00,False,long,0.86408,0.8639,long,long,long,long,long
507,2023-10-04 07:25:00,False,short,0.86389,0.86399,short,short,long,long,short
508,2023-10-04 07:23:00,True,long,0.86397,0.864,long,neutral,long,long,short
509,2023-10-04 07:22:00,False,long,0.86414,0.86389,long,neutral,long,long,long
510,2023-10-04 07:11:00,True,long,0.86406,0.86416,long,long,long,long,long
511,2023-10-04 07:05:00,True,long,0.86384,0.86398,long,short,long,long,short
512,2023-10-04 06:57:00,True,long,0.86366,0.86386,long,neutral,long,long,short
513,2023-10-04 06:51:00,True,long,0.86358,0.86366,long,neutral,short,long,long
514,2023-10-04 06:40:00,True,long,0.86362,0.86376,long,neutral,short,long,long
515,2023-10-04 06:37:00,True,short,0.86369,0.86362,short,neutral,short,long,short
516,2023-10-04 06:02:00,True,short,0.86433,0.86419,short,neutral,short,long,short
517,2023-10-04 06:00:00,True,long,0.86429,0.86429,long,short,long,long,short
518,2023-10-04 05:57:00,False,long,0.86452,0.86429,long,long,long,long,long
519,2023-10-04 05:48:00,False,long,0.8642,0.86414,long,neutral,long,long,long
520,2023-10-04 05:45:00,True,short,0.86421,0.8642,short,short,long,long,short
521,2023-10-04 05:44:00,True,long,0.86424,0.86426,long,short,long,long,short
522,2023-10-04 05:43:00,False,long,0.86428,0.86414,long,neutral,long,long,long
523,2023-10-04 05:37:00,True,long,0.86416,0.86428,long,neutral,long,long,short
524,2023-10-04 05:35:00,True,long,0.86422,0.86422,long,neutral,long,long,short
525,2023-10-04 05:25:00,False,long,0.86402,0.86398,long,neutral,long,long,short
526,2023-10-04 05:20:00,False,long,0.86408,0.86402,long,neutral,long,long,long
527,2023-10-04 05:10:00,True,long,0.86381,0.86403,long,neutral,long,long,short
528,2023-10-04 05:01:00,True,long,0.86328,0.86358,long,neutral,long,long,short
529,2023-10-04 05:00:00,True,long,0.86326,0.86353,long,short,long,long,short
530,2023-10-04 04:57:00,False,long,0.86354,0.86326,long,neutral,long,long,long
531,2023-10-04 04:50:00,False,short,0.86339,0.86359,short,neutral,short,short,short
532,2023-10-04 04:47:00,True,short,0.86342,0.86339,short,long,short,short,long
533,2023-10-04 04:42:00,False,short,0.86272,0.86298,short,neutral,short,long,short
534,2023-10-04 04:39:00,False,long,0.86282,0.86272,long,neutral,short,long,long
535,2023-10-04 04:28:00,False,long,0.86405,0.86351,long,short,long,long,short
536,2023-10-04 04:27:00,False,long,0.86406,0.8636,long,neutral,long,long,short
537,2023-10-04 04:25:00,False,long,0.86427,0.86405,long,neutral,long,long,long
538,2023-10-04 04:00:00,False,long,0.86458,0.86419,long,neutral,short,long,long
539,2023-10-04 03:54:00,True,long,0.86478,0.86478,long,neutral,long,long,short
540,2023-10-04 03:51:00,False,long,0.86502,0.86478,long,neutral,long,long,short
541,2023-10-04 03:40:00,False,long,0.86494,0.86481,long,neutral,long,long,short
542,2023-10-04 03:38:00,True,short,0.86503,0.86486,short,long,short,short,short
543,2023-10-04 03:36:00,True,long,0.8648,0.86499,long,neutral,short,long,long
544,2023-10-04 03:30:00,True,long,0.86444,0.8647,long,neutral,short,long,long
545,2023-10-04 03:24:00,True,long,0.86431,0.86444,long,short,short,long,long
546,2023-10-04 03:23:00,False,long,0.86436,0.86432,long,neutral,short,long,long
547,2023-10-04 03:14:00,True,long,0.86516,0.86518,long,neutral,long,short,long
548,2023-10-04 03:06:00,True,short,0.865,0.86496,short,neutral,long,short,short
549,2023-10-04 03:01:00,True,long,0.8649,0.86499,long,neutral,long,short,long
550,2023-10-04 03:00:00,True,long,0.86498,0.86508,long,neutral,long,short,long
551,2023-10-04 02:58:00,False,long,0.86492,0.8649,long,neutral,long,short,long
552,2023-10-04 02:44:00,False,short,0.86483,0.86492,short,neutral,long,short,short
553,2023-10-04 02:26:00,False,short,0.86396,0.8641,short,neutral,long,short,short
554,2023-10-04 02:13:00,True,short,0.86347,0.86344,short,neutral,short,short,long
555,2023-10-04 02:12:00,True,short,0.86348,0.86346,short,neutral,short,short,long
556,2023-10-04 02:07:00,True,short,0.86362,0.86343,short,neutral,short,short,short
557,2023-10-04 02:03:00,True,short,0.86372,0.86366,short,neutral,short,short,long
558,2023-10-04 01:55:00,False,long,0.86402,0.86378,long,neutral,long,short,long
559,2023-10-04 01:50:00,False,short,0.864,0.86406,short,neutral,long,short,short
560,2023-10-04 01:27:00,False,short,0.8637,0.86372,short,neutral,short,short,short
561,2023-10-04 01:22:00,True,short,0.86376,0.86372,short,neutral,short,short,long
562,2023-10-04 01:11:00,False,short,0.86398,0.86399,short,neutral,short,short,long
563,2023-10-04 01:09:00,True,short,0.864,0.86398,short,neutral,short,short,short
564,2023-10-04 01:07:00,True,short,0.86406,0.86393,short,neutral,long,short,short
565,2023-10-04 01:02:00,False,long,0.8641,0.86409,long,neutral,long,short,long
566,2023-10-04 00:58:00,False,short,0.86394,0.8642,short,short,long,short,short
567,2023-10-04 00:39:00,True,short,0.86398,0.86392,short,neutral,short,short,long
568,2023-10-04 00:35:00,True,short,0.86392,0.86386,short,neutral,short,short,short
569,2023-10-04 00:31:00,True,short,0.86391,0.86383,short,neutral,short,short,short
570,2023-10-04 00:17:00,False,long,0.8643,0.864,long,neutral,long,short,long
571,2023-10-03 23:54:00,True,short,0.86396,0.86393,short,neutral,short,short,short
572,2023-10-03 23:45:00,True,short,0.86405,0.86398,short,neutral,short,short,long
573,2023-10-03 23:43:00,False,short,0.86388,0.86402,short,neutral,short,short,long
574,2023-10-03 23:40:00,True,short,0.86406,0.86388,short,neutral,short,short,short
575,2023-10-03 23:33:00,True,short,0.86424,0.86418,short,neutral,long,short,short
576,2023-10-03 23:29:00,False,long,0.86423,0.86422,long,neutral,long,short,long
577,2023-10-03 23:23:00,True,short,0.86431,0.86422,short,neutral,long,short,short
578,2023-10-03 23:20:00,False,long,0.86434,0.86431,long,neutral,long,short,long
579,2023-10-03 23:15:00,False,short,0.86422,0.86441,short,neutral,long,short,short
580,2023-10-03 23:13:00,True,long,0.86411,0.86422,long,neutral,long,short,long
581,2023-10-03 23:02:00,False,long,0.86425,0.8642,long,neutral,long,short,long
582,2023-10-03 22:58:00,True,long,0.86385,0.86419,long,neutral,long,short,long
583,2023-10-03 22:57:00,False,short,0.86386,0.8642,short,neutral,long,short,short
584,2023-10-03 22:44:00,False,short,0.86396,0.86402,short,neutral,short,short,long
585,2023-10-03 22:39:00,False,short,0.86366,0.86376,short,neutral,short,short,short
586,2023-10-03 22:38:00,False,short,0.86365,0.86378,short,neutral,short,short,short
587,2023-10-03 22:33:00,True,short,0.86387,0.8637,short,neutral,short,short,long
588,2023-10-03 22:18:00,False,short,0.86394,0.86406,short,neutral,short,short,long
589,2023-10-03 22:08:00,False,short,0.8639,0.864,short,neutral,short,short,long
590,2023-10-03 22:04:00,True,short,0.86386,0.8637,short,neutral,long,short,short
591,2023-10-03 22:00:00,False,long,0.86408,0.8639,long,neutral,long,short,long
592,2023-10-03 21:55:00,False,short,0.86381,0.86424,short,neutral,long,short,short
593,2023-10-03 21:52:00,True,short,0.86394,0.86381,short,neutral,long,short,short
594,2023-10-03 21:51:00,False,long,0.86399,0.86381,long,neutral,long,short,long
595,2023-10-03 21:40:00,True,long,0.86344,0.86364,long,neutral,long,short,long
596,2023-10-03 21:25:00,False,short,0.86272,0.86274,short,neutral,short,short,short
597,2023-10-03 21:20:00,True,short,0.86274,0.86274,short,neutral,short,short,long
598,2023-10-03 21:19:00,True,short,0.86271,0.86271,short,neutral,short,short,long
599,2023-10-03 21:06:00,True,short,0.86346,0.86312,short,short,short,short,short
600,2023-10-03 21:03:00,False,long,0.86366,0.86346,long,neutral,long,short,long
601,2023-10-03 21:02:00,True,short,0.8637,0.86352,short,neutral,short,short,short
602,2023-10-03 20:58:00,False,long,0.86372,0.86364,long,neutral,long,short,long
603,2023-10-03 20:53:00,False,short,0.8637,0.86374,short,neutral,short,short,long
604,2023-10-03 20:38:00,False,short,0.86372,0.8638,short,neutral,short,short,long
605,2023-10-03 20:34:00,True,short,0.86368,0.86365,short,neutral,short,short,long
606,2023-10-03 20:33:00,False,short,0.86366,0.86377,short,neutral,short,short,long
607,2023-10-03 20:17:00,True,short,0.86427,0.8642,short,neutral,long,short,short
608,2023-10-03 20:10:00,False,short,0.86431,0.8644,short,neutral,long,short,short
609,2023-10-03 20:01:00,False,short,0.86434,0.86442,short,neutral,short,short,long
610,2023-10-03 20:00:00,False,short,0.86426,0.8644,short,neutral,short,short,long
611,2023-10-03 19:54:00,False,short,0.86373,0.86392,short,neutral,short,short,short
612,2023-10-03 19:40:00,False,long,0.86448,0.86433,long,neutral,long,short,long
613,2023-10-03 19:31:00,True,long,0.864,0.8641,long,neutral,long,short,long
614,2023-10-03 19:27:00,True,long,0.86384,0.86413,long,neutral,long,short,long
615,2023-10-03 19:19:00,False,long,0.86392,0.86384,long,neutral,long,short,long
616,2023-10-03 19:10:00,True,short,0.86345,0.8634,short,neutral,long,short,short
617,2023-10-03 19:03:00,True,long,0.86376,0.8638,long,long,long,short,long
618,2023-10-03 18:58:00,False,short,0.8634,0.86368,short,neutral,short,short,short
619,2023-10-03 18:53:00,False,short,0.86328,0.86342,short,neutral,short,short,long
620,2023-10-03 18:49:00,False,short,0.86324,0.86332,short,neutral,short,short,short
621,2023-10-03 18:46:00,True,short,0.86338,0.86324,short,neutral,short,short,short
622,2023-10-03 18:41:00,True,short,0.86344,0.86326,short,neutral,short,short,long
623,2023-10-03 18:37:00,False,short,0.86328,0.8635,short,neutral,short,short,long
624,2023-10-03 18:30:00,True,short,0.86428,0.86359,short,long,short,short,long
625,2023-10-03 18:28:00,False,short,0.86385,0.86402,short,neutral,short,short,long
626,2023-10-03 18:24:00,True,short,0.864,0.86367,short,neutral,short,short,long
627,2023-10-03 18:14:00,True,short,0.86442,0.86426,short,neutral,short,short,long
628,2023-10-03 18:13:00,False,short,0.86424,0.86461,short,neutral,short,short,short
629,2023-10-03 18:08:00,False,long,0.86482,0.86422,long,neutral,long,short,long
630,2023-10-03 18:04:00,False,short,0.86468,0.86482,short,neutral,short,short,long
631,2023-10-03 17:45:00,True,long,0.86478,0.8648,long,neutral,long,short,long
632,2023-10-03 17:40:00,False,short,0.86454,0.8646,short,neutral,short,short,short
633,2023-10-03 17:39:00,False,short,0.86432,0.86476,short,neutral,short,short,short
634,2023-10-03 17:37:00,True,long,0.86447,0.86454,long,neutral,long,short,long
635,2023-10-03 17:30:00,True,long,0.86408,0.86423,long,neutral,long,short,long
636,2023-10-03 17:25:00,True,short,0.86436,0.86391,short,neutral,long,short,short
637,2023-10-03 17:12:00,True,short,0.86442,0.8642,short,long,short,short,long
638,2023-10-03 17:11:00,False,short,0.8641,0.86426,short,long,short,short,long
639,2023-10-03 17:08:00,False,short,0.86302,0.8641,short,neutral,short,long,short
640,2023-10-03 17:06:00,True,long,0.86306,0.86308,long,short,short,long,long
641,2023-10-03 17:00:00,True,long,0.86347,0.86362,long,neutral,long,long,short
642,2023-10-03 16:52:00,False,long,0.86474,0.86467,long,neutral,long,short,long
643,2023-10-03 16:38:00,False,short,0.8637,0.86402,short,long,long,short,short
644,2023-10-03 16:34:00,True,long,0.86329,0.86353,long,neutral,long,long,long
645,2023-10-03 16:31:00,True,long,0.86297,0.86329,long,neutral,short,long,long
646,2023-10-03 16:30:00,False,short,0.863,0.86327,short,neutral,short,long,short
647,2023-10-03 16:24:00,True,long,0.86306,0.86307,long,neutral,short,long,long
648,2023-10-03 16:21:00,False,short,0.86291,0.86306,short,neutral,short,long,short
649,2023-10-03 16:14:00,True,short,0.86327,0.86319,short,short,short,long,long
650,2023-10-03 16:03:00,False,short,0.86388,0.86404,short,neutral,short,short,short
651,2023-10-03 15:46:00,False,long,0.86404,0.864,long,neutral,short,long,long
652,2023-10-03 15:40:00,False,long,0.86434,0.86408,long,neutral,short,long,long
653,2023-10-03 15:39:00,False,long,0.86446,0.86418,long,neutral,short,long,long
654,2023-10-03 15:37:00,False,long,0.86438,0.86434,long,neutral,short,long,long
655,2023-10-03 15:36:00,True,short,0.86457,0.86446,short,neutral,short,long,short
