,datetime,symbol,open,high,low,close,volume,interval,datetime_sec,profit_in_bars_13,profit_in_bars_14,profit_in_bars_15,profit_in_bars_16,profit_in_bars_17,profit_in_bars_18,profit_in_bars_19,profit_in_bars_20,profit_in_bars_21,profit_in_bars_22,profit_in_bars_23,profit_in_bars_24,profit_in_bars_25,profit_in_bars_26,profit_in_bars_27,profit_in_bars_28,profit_in_bars_29,profit_in_bars_30,NW3,NW2,sob_delta_include_breaking,sob_delta,sp8/10/8,sp16/12/16,volume2,volume3,volume4,uma3,uma4,uma5,uma6,uma7,uma8,uma9,uma10,uma11,uma12,uma13,uma14,uma15,uma16,uma17,uma18,uma19,uma20,profit_in_bars_1,profit_in_bars_2,profit_in_bars_3,profit_in_bars_4,profit_in_bars_5,profit_in_bars_6,profit_in_bars_7,profit_in_bars_8,profit_in_bars_9,profit_in_bars_10,profit_in_bars_11,profit_in_bars_12
578,2023-09-25 10:00:00,OANDA:AUDJPY,95.346,95.392,95.278,95.327,4982.0,Interval.in_1_hour,54640800.0,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,short,long,neutral,neutral,long,short,neutral,neutral,neutral,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,long,long,long,long,long,long,long,long,long,long,long
579,2023-09-25 09:00:00,OANDA:AUDJPY,95.205,95.352,95.2,95.346,5142.0,Interval.in_1_hour,54637200.0,long,long,long,long,long,long,long,long,long,long,long,long,short,long,long,long,long,long,short,long,short,short,long,short,neutral,neutral,neutral,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,long,long,long,long,long,long,long,long,long,long
580,2023-09-25 08:00:00,OANDA:AUDJPY,95.352,95.376,95.18,95.205,3316.0,Interval.in_1_hour,54633600.0,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,short,long,neutral,neutral,long,short,neutral,neutral,neutral,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,long,long,long,long,long,long,long,long,long,long,long,long
581,2023-09-25 07:00:00,OANDA:AUDJPY,95.324,95.4,95.315,95.352,2095.0,Interval.in_1_hour,54630000.0,long,long,long,long,long,long,long,long,long,long,long,long,long,long,short,long,long,long,short,short,short,neutral,long,short,neutral,neutral,neutral,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,long,long,long,long,long,long,long,long
582,2023-09-25 06:00:00,OANDA:AUDJPY,95.37,95.382,95.306,95.324,2741.0,Interval.in_1_hour,54626400.0,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,short,long,neutral,neutral,long,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,long,long,short,long,long,short,long,long,long,long,long,long,long
583,2023-09-25 05:00:00,OANDA:AUDJPY,95.386,95.404,95.292,95.37,3827.0,Interval.in_1_hour,54622800.0,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,short,long,short,short,neutral,neutral,long,short,short,short,neutral,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,long,long,short,short,short,short,short,short,long,long,long,long,long,long
584,2023-09-25 04:00:00,OANDA:AUDJPY,95.582,95.626,95.386,95.386,3439.0,Interval.in_1_hour,54619200.0,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,short,short,short,neutral,neutral,long,short,short,neutral,neutral,short,short,short,short,short,short,short,short,short,short,short,short,short,neutral,long,long,long,long,short,short,short,short,short,short,short,long,long,long,long,long
585,2023-09-25 03:00:00,OANDA:AUDJPY,95.606,95.686,95.565,95.582,4229.0,Interval.in_1_hour,54615600.0,long,short,short,short,short,short,long,long,long,long,short,short,long,long,short,short,short,short,short,short,neutral,neutral,long,short,neutral,neutral,neutral,long,long,long,long,long,short,short,short,short,short,long,long,long,long,long,long,long,long,short,short,short,short,short,short,short,short,short,long,short,short
586,2023-09-25 02:00:00,OANDA:AUDJPY,95.575,95.637,95.544,95.606,1771.0,Interval.in_1_hour,54612000.0,short,long,short,short,short,short,short,long,long,short,short,short,short,long,long,short,short,short,short,short,neutral,neutral,long,short,long,neutral,neutral,long,long,long,short,short,short,short,short,short,long,long,long,long,long,long,long,long,long,short,short,short,short,short,short,short,short,short,short,long,short
587,2023-09-25 01:00:00,OANDA:AUDJPY,95.562,95.609,95.526,95.575,3062.0,Interval.in_1_hour,54608400.0,short,short,long,short,short,short,long,short,long,long,long,long,short,short,long,long,short,short,short,short,neutral,neutral,long,short,neutral,neutral,neutral,short,short,short,short,short,short,short,short,short,long,long,long,long,long,long,long,long,long,long,long,short,short,short,short,short,short,short,short,short,long
588,2023-09-25 00:00:00,OANDA:AUDJPY,95.57,95.617,95.476,95.562,291.0,Interval.in_1_hour,54604800.0,long,short,short,long,short,short,short,long,short,long,long,long,long,long,long,long,long,short,short,short,neutral,neutral,long,short,short,short,neutral,short,short,short,short,short,short,short,short,long,long,long,long,long,long,long,long,long,long,long,long,long,short,short,short,short,short,short,short,short,short
589,2023-09-22 23:00:00,OANDA:AUDJPY,95.578,95.604,95.541,95.57,1354.0,Interval.in_1_hour,54428400.0,short,long,short,short,long,short,short,short,long,short,long,long,long,long,long,short,long,long,short,short,neutral,neutral,long,short,short,neutral,neutral,short,short,short,short,short,short,short,long,long,long,long,long,long,long,long,long,long,long,short,long,long,long,short,short,short,short,short,short,short,short
590,2023-09-22 22:00:00,OANDA:AUDJPY,95.591,95.681,95.55,95.578,3273.0,Interval.in_1_hour,54424800.0,short,short,long,short,short,long,short,short,short,long,short,long,long,long,long,short,short,long,short,short,neutral,neutral,long,short,neutral,neutral,neutral,short,short,short,short,short,long,long,long,long,long,long,long,long,long,long,long,long,long,short,short,short,long,long,short,short,short,short,short,short,short
591,2023-09-22 21:00:00,OANDA:AUDJPY,95.548,95.606,95.496,95.591,3193.0,Interval.in_1_hour,54421200.0,short,short,short,long,short,short,long,short,short,short,short,short,long,long,long,short,short,short,short,short,short,short,long,short,neutral,neutral,neutral,short,short,short,short,short,long,long,long,long,long,long,long,long,long,long,long,long,long,short,short,short,short,long,short,short,short,short,short,short,short
592,2023-09-22 20:00:00,OANDA:AUDJPY,95.638,95.664,95.499,95.548,3957.0,Interval.in_1_hour,54417600.0,short,short,short,short,long,short,long,long,short,short,short,long,long,long,long,long,long,long,short,short,neutral,neutral,long,short,neutral,neutral,neutral,short,short,short,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,short,short,short,short,short
593,2023-09-22 19:00:00,OANDA:AUDJPY,95.628,95.691,95.602,95.638,2978.0,Interval.in_1_hour,54414000.0,short,short,short,short,short,short,short,short,long,short,short,short,short,short,short,long,short,short,short,short,neutral,neutral,long,short,neutral,neutral,neutral,short,short,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,short,short,short,short,short,short,short,short,short,short,short,short
594,2023-09-22 18:00:00,OANDA:AUDJPY,95.676,95.708,95.533,95.628,4601.0,Interval.in_1_hour,54410400.0,short,short,short,short,short,short,short,short,short,long,short,short,short,short,short,short,long,short,short,short,neutral,neutral,long,short,short,short,neutral,short,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,short,short,short,short,short,short,short,short,short,short,short
595,2023-09-22 17:00:00,OANDA:AUDJPY,95.69,95.783,95.59,95.676,7912.0,Interval.in_1_hour,54406800.0,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,long,long,long,short,short,neutral,neutral,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,short,short,short,short,short,short,short,short,short,short,short,short
596,2023-09-22 16:00:00,OANDA:AUDJPY,95.732,95.829,95.632,95.69,9556.0,Interval.in_1_hour,54403200.0,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,long,short,neutral,neutral,neutral,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,short,short,short,short,short,short,short,short,short,short,short,short
597,2023-09-22 15:00:00,OANDA:AUDJPY,95.648,95.785,95.608,95.732,7522.0,Interval.in_1_hour,54399600.0,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,neutral,neutral,long,short,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,short,short,short,short,short,short,short,short,short,short,short,short
598,2023-09-22 14:00:00,OANDA:AUDJPY,95.52,95.688,95.513,95.648,5524.0,Interval.in_1_hour,54396000.0,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,neutral,neutral,long,short,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,short,short,short,short,short,short,short,short,short
599,2023-09-22 13:00:00,OANDA:AUDJPY,95.502,95.564,95.455,95.52,5481.0,Interval.in_1_hour,54392400.0,long,long,short,short,short,short,short,short,short,short,short,long,short,long,long,short,short,long,short,short,neutral,neutral,long,short,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long
600,2023-09-22 12:00:00,OANDA:AUDJPY,95.466,95.516,95.4,95.502,5333.0,Interval.in_1_hour,54388800.0,long,long,long,short,short,short,short,short,short,short,short,short,long,short,long,long,short,short,short,short,neutral,neutral,long,short,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long
601,2023-09-22 11:00:00,OANDA:AUDJPY,95.376,95.512,95.36,95.466,7370.0,Interval.in_1_hour,54385200.0,long,long,long,long,short,short,short,short,short,short,short,short,long,long,long,long,long,short,short,short,neutral,neutral,long,short,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long
602,2023-09-22 10:00:00,OANDA:AUDJPY,95.286,95.417,95.148,95.376,11140.0,Interval.in_1_hour,54381600.0,long,long,long,long,long,long,short,short,short,short,short,short,short,long,long,long,long,long,short,short,short,short,long,short,long,long,neutral,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long
603,2023-09-22 09:00:00,OANDA:AUDJPY,95.138,95.337,95.127,95.286,7597.0,Interval.in_1_hour,54378000.0,long,long,long,long,long,long,long,long,long,long,short,long,long,long,long,long,long,long,short,short,short,neutral,long,short,long,neutral,neutral,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long
604,2023-09-22 08:00:00,OANDA:AUDJPY,95.111,95.162,95.08,95.138,5082.0,Interval.in_1_hour,54374400.0,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,short,short,neutral,neutral,long,short,neutral,neutral,neutral,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long
605,2023-09-22 07:00:00,OANDA:AUDJPY,95.138,95.246,95.036,95.111,4092.0,Interval.in_1_hour,54370800.0,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,short,short,neutral,neutral,long,short,neutral,neutral,neutral,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long
606,2023-09-22 06:00:00,OANDA:AUDJPY,95.001,95.198,94.95,95.138,5573.0,Interval.in_1_hour,54367200.0,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,short,short,neutral,neutral,long,short,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,short,short,long,long,long,long,long,long,long,long,long,long,long
607,2023-09-22 05:00:00,OANDA:AUDJPY,94.77,95.091,94.748,95.001,6815.0,Interval.in_1_hour,54363600.0,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,short,short,short,neutral,long,short,long,long,neutral,long,long,long,long,long,long,long,long,long,long,long,long,long,long,short,short,short,short,long,long,long,long,long,long,long,long,long,long,long,long
608,2023-09-22 04:00:00,OANDA:AUDJPY,94.634,94.792,94.546,94.77,5857.0,Interval.in_1_hour,54360000.0,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,short,long,neutral,neutral,long,short,long,neutral,neutral,long,long,long,long,short,short,long,long,long,long,short,long,short,short,short,short,short,short,long,long,long,long,long,long,long,long,long,long,long,long
609,2023-09-22 03:00:00,OANDA:AUDJPY,94.634,94.684,94.544,94.634,3989.0,Interval.in_1_hour,54356400.0,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,short,long,neutral,neutral,long,short,neutral,neutral,neutral,short,short,short,short,short,short,short,long,short,short,short,short,short,short,short,short,short,short,long,long,long,long,long,long,long,long,long,long,long,long
610,2023-09-22 02:00:00,OANDA:AUDJPY,94.67,94.701,94.606,94.634,2069.0,Interval.in_1_hour,54352800.0,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,short,long,neutral,neutral,long,short,short,short,neutral,short,short,short,short,short,long,long,short,short,short,short,short,short,short,short,short,short,short,long,long,long,long,long,long,long,long,long,long,long,long
611,2023-09-22 01:00:00,OANDA:AUDJPY,94.672,94.722,94.648,94.67,1053.0,Interval.in_1_hour,54349200.0,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,short,long,neutral,neutral,long,short,short,neutral,neutral,short,short,short,long,long,long,long,short,short,short,short,short,short,short,short,short,short,short,short,short,long,long,long,long,long,long,long,long,long,long
612,2023-09-22 00:00:00,OANDA:AUDJPY,94.676,94.714,94.61,94.672,883.0,Interval.in_1_hour,54345600.0,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,short,long,neutral,neutral,long,short,neutral,neutral,neutral,short,short,long,long,long,long,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,long,long,long,long,long,long,long,long,long
613,2023-09-21 23:00:00,OANDA:AUDJPY,94.649,94.682,94.609,94.676,2124.0,Interval.in_1_hour,54342000.0,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,short,long,neutral,neutral,long,short,neutral,neutral,neutral,short,short,long,long,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,long,long,long,long,long,long,long,long
614,2023-09-21 22:00:00,OANDA:AUDJPY,94.696,94.719,94.638,94.649,3369.0,Interval.in_1_hour,54338400.0,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,short,long,neutral,neutral,long,short,short,neutral,neutral,long,long,long,long,short,short,short,short,short,short,short,short,short,short,short,short,short,short,long,long,long,short,short,long,long,long,long,long,long,long
615,2023-09-21 21:00:00,OANDA:AUDJPY,94.826,94.828,94.681,94.696,3031.0,Interval.in_1_hour,54334800.0,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,short,long,neutral,neutral,long,short,neutral,neutral,neutral,long,long,long,long,long,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,long,long,long,long,long,long
616,2023-09-21 20:00:00,OANDA:AUDJPY,94.675,94.851,94.662,94.826,4249.0,Interval.in_1_hour,54331200.0,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,neutral,neutral,long,short,long,long,long,long,long,long,long,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,long,long,long,long
617,2023-09-21 19:00:00,OANDA:AUDJPY,94.66,94.724,94.617,94.675,3975.0,Interval.in_1_hour,54327600.0,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,neutral,neutral,long,short,long,long,neutral,long,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,long,long,short,long,short,short,short,short,long,long,long,long
618,2023-09-21 18:00:00,OANDA:AUDJPY,94.625,94.728,94.594,94.66,6848.0,Interval.in_1_hour,54324000.0,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,neutral,neutral,long,short,long,neutral,neutral,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,long,long,long,short,long,long,long,short,short,long,long,long
619,2023-09-21 17:00:00,OANDA:AUDJPY,94.613,94.752,94.582,94.625,10993.0,Interval.in_1_hour,54320400.0,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,neutral,neutral,long,short,neutral,neutral,neutral,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,long,long,long,long,long,long,long,long,long,long,long,long
620,2023-09-21 16:00:00,OANDA:AUDJPY,94.716,94.84,94.597,94.613,11230.0,Interval.in_1_hour,54316800.0,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,short,short,long,short,neutral,neutral,neutral,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,long,long,long,long,long,long,long,long,long,long,long,long
621,2023-09-21 15:00:00,OANDA:AUDJPY,94.7,94.731,94.539,94.716,9573.0,Interval.in_1_hour,54313200.0,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,neutral,neutral,long,short,long,neutral,neutral,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,long,short,short,short,short,short,short,short
622,2023-09-21 14:00:00,OANDA:AUDJPY,94.686,94.784,94.62,94.7,9302.0,Interval.in_1_hour,54309600.0,short,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,neutral,neutral,long,short,neutral,neutral,neutral,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,long,short,short,short,short,long,short,short,short,short,short,short
623,2023-09-21 13:00:00,OANDA:AUDJPY,94.897,94.912,94.68,94.686,6593.0,Interval.in_1_hour,54306000.0,short,short,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,neutral,neutral,long,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,long,long,short,short,short,short,long,long,short,short,short,short
624,2023-09-21 12:00:00,OANDA:AUDJPY,94.934,94.972,94.858,94.897,5110.0,Interval.in_1_hour,54302400.0,short,short,short,short,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,neutral,neutral,long,short,short,short,neutral,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short
625,2023-09-21 11:00:00,OANDA:AUDJPY,95.076,95.116,94.914,94.934,7167.0,Interval.in_1_hour,54298800.0,short,short,short,short,short,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,neutral,neutral,long,short,short,neutral,neutral,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short
626,2023-09-21 10:00:00,OANDA:AUDJPY,95.116,95.237,95.046,95.076,7303.0,Interval.in_1_hour,54295200.0,short,short,short,short,short,short,short,long,long,long,long,long,long,long,long,long,long,long,long,long,neutral,neutral,long,short,neutral,neutral,neutral,long,long,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short
627,2023-09-21 09:00:00,OANDA:AUDJPY,94.99,95.141,94.971,95.116,5038.0,Interval.in_1_hour,54291600.0,short,short,short,short,short,short,short,short,long,short,long,long,long,long,long,long,long,long,long,long,neutral,neutral,long,short,neutral,neutral,neutral,long,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short
628,2023-09-21 08:00:00,OANDA:AUDJPY,95.032,95.141,94.985,94.99,3675.0,Interval.in_1_hour,54288000.0,short,short,short,short,short,short,short,short,long,long,long,long,long,long,long,long,long,long,long,long,neutral,neutral,long,short,short,neutral,neutral,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,long,long,short,short,short,short,short,short,short,short,short,short
629,2023-09-21 07:00:00,OANDA:AUDJPY,95.086,95.102,95.0,95.032,3716.0,Interval.in_1_hour,54284400.0,short,short,short,short,short,short,short,short,short,short,long,long,long,long,long,long,long,long,long,long,short,short,long,short,neutral,neutral,neutral,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,long,long,short,short,short,short,short,short,short,short,short
630,2023-09-21 06:00:00,OANDA:AUDJPY,95.002,95.1,94.996,95.086,3400.0,Interval.in_1_hour,54280800.0,short,short,short,short,short,short,short,short,short,short,short,long,long,long,long,long,long,long,long,long,neutral,neutral,long,short,neutral,neutral,neutral,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,long,short,short,short,short,short,short,short,short,short
631,2023-09-21 05:00:00,OANDA:AUDJPY,95.236,95.278,94.946,95.002,5241.0,Interval.in_1_hour,54277200.0,short,short,short,short,short,short,short,short,short,short,short,short,long,long,long,long,long,long,long,long,long,neutral,long,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,long,long,short,long,long,short,short,short,short,short,short,short
632,2023-09-21 04:00:00,OANDA:AUDJPY,95.34,95.387,95.221,95.236,6417.0,Interval.in_1_hour,54273600.0,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,long,long,long,long,neutral,neutral,long,short,short,short,neutral,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short
633,2023-09-21 03:00:00,OANDA:AUDJPY,95.46,95.561,95.291,95.34,5907.0,Interval.in_1_hour,54270000.0,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,long,long,long,short,long,short,short,neutral,neutral,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,long,short,short,short,short,short,short,short,short,short,short,short,short
634,2023-09-21 02:00:00,OANDA:AUDJPY,95.634,95.634,95.442,95.46,2005.0,Interval.in_1_hour,54266400.0,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,long,long,long,neutral,long,short,neutral,neutral,neutral,short,short,short,short,short,short,short,short,short,short,short,short,short,short,long,long,long,long,short,short,short,short,short,short,short,short,short,short,short,short
635,2023-09-21 01:00:00,OANDA:AUDJPY,95.56,95.68,95.538,95.634,2512.0,Interval.in_1_hour,54262800.0,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,long,short,neutral,long,short,neutral,neutral,neutral,short,short,short,short,short,short,short,short,short,short,short,short,short,long,long,long,long,long,short,short,short,short,short,short,short,short,short,short,short,short
636,2023-09-21 00:00:00,OANDA:AUDJPY,95.656,95.656,95.517,95.56,1847.0,Interval.in_1_hour,54259200.0,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,long,neutral,neutral,long,short,neutral,neutral,neutral,short,short,short,short,short,short,short,short,short,short,short,short,long,long,long,long,long,long,long,short,short,short,short,short,short,short,short,short,short,short
637,2023-09-20 23:00:00,OANDA:AUDJPY,95.526,95.658,95.492,95.656,2800.0,Interval.in_1_hour,54255600.0,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,long,long,neutral,neutral,long,short,neutral,neutral,neutral,short,short,short,short,short,short,short,short,short,short,short,long,long,long,long,long,long,long,short,short,short,short,short,short,short,short,short,short,short,short
638,2023-09-20 22:00:00,OANDA:AUDJPY,95.786,95.809,95.508,95.526,7835.0,Interval.in_1_hour,54252000.0,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,long,long,long,neutral,long,short,short,short,neutral,short,short,short,short,short,short,short,short,short,long,long,long,long,long,long,long,long,long,long,long,long,short,short,short,short,short,short,short,short,short
639,2023-09-20 21:00:00,OANDA:AUDJPY,95.996,96.03,95.67,95.786,20728.0,Interval.in_1_hour,54248400.0,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,long,neutral,long,short,short,neutral,neutral,short,short,short,short,long,long,long,long,long,long,long,long,long,long,long,long,long,long,short,short,short,short,short,short,short,short,short,short,short,short
640,2023-09-20 20:00:00,OANDA:AUDJPY,96.054,96.062,95.905,95.996,3365.0,Interval.in_1_hour,54244800.0,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,neutral,neutral,long,short,neutral,neutral,neutral,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,short,short,short,short,short,short,short,short,short,short,short,short
641,2023-09-20 19:00:00,OANDA:AUDJPY,96.004,96.07,95.998,96.054,3963.0,Interval.in_1_hour,54241200.0,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,neutral,neutral,long,short,long,neutral,neutral,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,short,short,short,short,short,short,short,short,short,short,short,short
642,2023-09-20 18:00:00,OANDA:AUDJPY,95.958,96.043,95.934,96.004,4577.0,Interval.in_1_hour,54237600.0,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,neutral,neutral,long,short,neutral,neutral,neutral,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,short,short,short,short,short,short,short,short,short,short,short
643,2023-09-20 17:00:00,OANDA:AUDJPY,95.976,96.029,95.88,95.958,7512.0,Interval.in_1_hour,54234000.0,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,long,long,long,short,neutral,neutral,neutral,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,short,short,short,short,short,short,short,short,short
644,2023-09-20 16:00:00,OANDA:AUDJPY,95.898,96.005,95.826,95.976,7498.0,Interval.in_1_hour,54230400.0,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,long,neutral,long,short,neutral,neutral,neutral,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,short,long,long,long,short,short,short,short,short,short,short,short
645,2023-09-20 15:00:00,OANDA:AUDJPY,95.92,95.946,95.872,95.898,6244.0,Interval.in_1_hour,54226800.0,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,neutral,neutral,long,short,neutral,neutral,neutral,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,short,short,short,short,short,short,short
646,2023-09-20 14:00:00,OANDA:AUDJPY,95.814,95.956,95.804,95.92,4188.0,Interval.in_1_hour,54223200.0,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,neutral,neutral,long,short,long,neutral,neutral,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,short,long,long,long,long,long,short,short,short,short,short,short
647,2023-09-20 13:00:00,OANDA:AUDJPY,95.736,95.834,95.731,95.814,5491.0,Interval.in_1_hour,54219600.0,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,neutral,neutral,long,short,neutral,neutral,neutral,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,short,short,short,short,short
648,2023-09-20 12:00:00,OANDA:AUDJPY,95.755,95.774,95.686,95.736,4806.0,Interval.in_1_hour,54216000.0,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,neutral,neutral,long,short,neutral,neutral,neutral,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,short,short,short
649,2023-09-20 11:00:00,OANDA:AUDJPY,95.71,95.756,95.62,95.755,6801.0,Interval.in_1_hour,54212400.0,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,neutral,neutral,long,short,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,short,long,long,long,long,long,long,long,long,long,short,short
