,Unnamed: 0,datetime,symbol,open,high,low,close,volume,interval,datetime_sec
2347,2347,2023-10-24 18:39:00,OANDA:AUDCAD,0.87278,0.87284,0.87258,0.87261,48.0,Interval.in_1_minute,57177540.0
2348,2348,2023-10-24 18:40:00,OANDA:AUDCAD,0.87261,0.87274,0.87258,0.8727,69.0,Interval.in_1_minute,57177600.0
2349,2349,2023-10-24 18:41:00,OANDA:AUDCAD,0.8727,0.87272,0.8725,0.87254,35.0,Interval.in_1_minute,57177660.0
2350,2350,2023-10-24 18:42:00,OANDA:AUDCAD,0.87254,0.87254,0.8724,0.87254,51.0,Interval.in_1_minute,57177720.0
2351,2351,2023-10-24 18:43:00,OANDA:AUDCAD,0.87254,0.87254,0.87244,0.87244,27.0,Interval.in_1_minute,57177780.0
2352,2352,2023-10-24 18:44:00,OANDA:AUDCAD,0.87244,0.87248,0.87237,0.87239,25.0,Interval.in_1_minute,57177840.0
2353,2353,2023-10-24 18:45:00,OANDA:AUDCAD,0.87239,0.872425,0.872295,0.87234,30.0,Interval.in_1_minute,57177900.0
2354,2354,2023-10-24 18:46:00,OANDA:AUDCAD,0.87234,0.872505,0.87234,0.8724,22.0,Interval.in_1_minute,57177960.0
2355,2355,2023-10-24 18:47:00,OANDA:AUDCAD,0.8724,0.87252,0.8724,0.87246,20.0,Interval.in_1_minute,57178020.0
2356,2356,2023-10-24 18:48:00,OANDA:AUDCAD,0.87246,0.87249,0.87238,0.87241,64.0,Interval.in_1_minute,57178080.0
2357,2357,2023-10-24 18:49:00,OANDA:AUDCAD,0.87241,0.87244,0.8723,0.87234,24.0,Interval.in_1_minute,57178140.0
2358,2358,2023-10-24 18:50:00,OANDA:AUDCAD,0.87234,0.872505,0.87233,0.87248,59.0,Interval.in_1_minute,57178200.0
2359,2359,2023-10-24 18:51:00,OANDA:AUDCAD,0.87248,0.87255,0.87244,0.8725,83.0,Interval.in_1_minute,57178260.0
2360,2360,2023-10-24 18:52:00,OANDA:AUDCAD,0.8725,0.8725,0.87238,0.87239,88.0,Interval.in_1_minute,57178320.0
2361,2361,2023-10-24 18:53:00,OANDA:AUDCAD,0.87239,0.87252,0.87239,0.87245,66.0,Interval.in_1_minute,57178380.0
2362,2362,2023-10-24 18:54:00,OANDA:AUDCAD,0.87245,0.872565,0.87244,0.87254,69.0,Interval.in_1_minute,57178440.0
2363,2363,2023-10-24 18:55:00,OANDA:AUDCAD,0.87254,0.87258,0.87238,0.87239,38.0,Interval.in_1_minute,57178500.0
2364,2364,2023-10-24 18:56:00,OANDA:AUDCAD,0.87239,0.87264,0.87238,0.8726,69.0,Interval.in_1_minute,57178560.0
2365,2365,2023-10-24 18:57:00,OANDA:AUDCAD,0.8726,0.8727,0.87254,0.87254,91.0,Interval.in_1_minute,57178620.0
2366,2366,2023-10-24 18:58:00,OANDA:AUDCAD,0.87254,0.87258,0.8725,0.87258,26.0,Interval.in_1_minute,57178680.0
2367,2367,2023-10-24 18:59:00,OANDA:AUDCAD,0.87258,0.87267,0.87256,0.87263,50.0,Interval.in_1_minute,57178740.0
2368,2368,2023-10-24 19:00:00,OANDA:AUDCAD,0.87263,0.87288,0.87258,0.87287,110.0,Interval.in_1_minute,57178800.0
2369,2369,2023-10-24 19:01:00,OANDA:AUDCAD,0.87287,0.87287,0.87264,0.87266,87.0,Interval.in_1_minute,57178860.0
2370,2370,2023-10-24 19:02:00,OANDA:AUDCAD,0.87266,0.8727,0.87262,0.87264,79.0,Interval.in_1_minute,57178920.0
2371,2371,2023-10-24 19:03:00,OANDA:AUDCAD,0.87264,0.87269,0.87261,0.87269,67.0,Interval.in_1_minute,57178980.0
2372,2372,2023-10-24 19:04:00,OANDA:AUDCAD,0.87269,0.87272,0.87262,0.87263,54.0,Interval.in_1_minute,57179040.0
2373,2373,2023-10-24 19:05:00,OANDA:AUDCAD,0.87263,0.87263,0.87251,0.87258,45.0,Interval.in_1_minute,57179100.0
2374,2374,2023-10-24 19:06:00,OANDA:AUDCAD,0.87258,0.87258,0.87251,0.87252,34.0,Interval.in_1_minute,57179160.0
2375,2375,2023-10-24 19:07:00,OANDA:AUDCAD,0.87252,0.87256,0.87249,0.87253,23.0,Interval.in_1_minute,57179220.0
2376,2376,2023-10-24 19:08:00,OANDA:AUDCAD,0.87253,0.87253,0.87244,0.87244,32.0,Interval.in_1_minute,57179280.0
2377,2377,2023-10-24 19:09:00,OANDA:AUDCAD,0.87244,0.87252,0.87243,0.87252,18.0,Interval.in_1_minute,57179340.0
2378,2378,2023-10-24 19:10:00,OANDA:AUDCAD,0.87252,0.87264,0.87251,0.87263,29.0,Interval.in_1_minute,57179400.0
2379,2379,2023-10-24 19:11:00,OANDA:AUDCAD,0.87263,0.87266,0.87258,0.87266,14.0,Interval.in_1_minute,57179460.0
2380,2380,2023-10-24 19:12:00,OANDA:AUDCAD,0.87266,0.8728,0.87266,0.8728,25.0,Interval.in_1_minute,57179520.0
2381,2381,2023-10-24 19:13:00,OANDA:AUDCAD,0.8728,0.87288,0.87278,0.87288,32.0,Interval.in_1_minute,57179580.0
2382,2382,2023-10-24 19:14:00,OANDA:AUDCAD,0.87288,0.87294,0.87286,0.8729,21.0,Interval.in_1_minute,57179640.0
2383,2383,2023-10-24 19:15:00,OANDA:AUDCAD,0.8729,0.87298,0.87283,0.87298,43.0,Interval.in_1_minute,57179700.0
2384,2384,2023-10-24 19:16:00,OANDA:AUDCAD,0.87298,0.87302,0.8728,0.87282,47.0,Interval.in_1_minute,57179760.0
2385,2385,2023-10-24 19:17:00,OANDA:AUDCAD,0.87282,0.87294,0.87282,0.8729,42.0,Interval.in_1_minute,57179820.0
2386,2386,2023-10-24 19:18:00,OANDA:AUDCAD,0.8729,0.87304,0.8729,0.87299,29.0,Interval.in_1_minute,57179880.0
2387,2387,2023-10-24 19:19:00,OANDA:AUDCAD,0.87299,0.87299,0.8729,0.87292,15.0,Interval.in_1_minute,57179940.0
2388,2388,2023-10-24 19:20:00,OANDA:AUDCAD,0.87292,0.87294,0.8728,0.87281,22.0,Interval.in_1_minute,57180000.0
2389,2389,2023-10-24 19:21:00,OANDA:AUDCAD,0.87281,0.87293,0.87276,0.87288,37.0,Interval.in_1_minute,57180060.0
2390,2390,2023-10-24 19:22:00,OANDA:AUDCAD,0.87288,0.87288,0.87276,0.87279,24.0,Interval.in_1_minute,57180120.0
2391,2391,2023-10-24 19:23:00,OANDA:AUDCAD,0.87279,0.8729,0.87279,0.8729,18.0,Interval.in_1_minute,57180180.0
2392,2392,2023-10-24 19:24:00,OANDA:AUDCAD,0.8729,0.87292,0.87286,0.8729,23.0,Interval.in_1_minute,57180240.0
2393,2393,2023-10-24 19:25:00,OANDA:AUDCAD,0.8729,0.87294,0.8728,0.87286,25.0,Interval.in_1_minute,57180300.0
2394,2394,2023-10-24 19:26:00,OANDA:AUDCAD,0.87286,0.8729,0.87282,0.87287,25.0,Interval.in_1_minute,57180360.0
2395,2395,2023-10-24 19:27:00,OANDA:AUDCAD,0.87287,0.873,0.87287,0.87294,24.0,Interval.in_1_minute,57180420.0
2396,2396,2023-10-24 19:28:00,OANDA:AUDCAD,0.87294,0.87294,0.87274,0.87289,34.0,Interval.in_1_minute,57180480.0
2397,2397,2023-10-24 19:29:00,OANDA:AUDCAD,0.87289,0.87293,0.87276,0.87276,27.0,Interval.in_1_minute,57180540.0
2398,2398,2023-10-24 19:30:00,OANDA:AUDCAD,0.87276,0.8728,0.87268,0.87276,26.0,Interval.in_1_minute,57180600.0
2399,2399,2023-10-24 19:31:00,OANDA:AUDCAD,0.87276,0.87288,0.87276,0.87288,28.0,Interval.in_1_minute,57180660.0
2400,2400,2023-10-24 19:32:00,OANDA:AUDCAD,0.87288,0.87288,0.87274,0.87274,16.0,Interval.in_1_minute,57180720.0
2401,2401,2023-10-24 19:33:00,OANDA:AUDCAD,0.87274,0.87278,0.87257,0.87258,28.0,Interval.in_1_minute,57180780.0
2402,2402,2023-10-24 19:34:00,OANDA:AUDCAD,0.87258,0.87272,0.87254,0.87265,22.0,Interval.in_1_minute,57180840.0
2403,2403,2023-10-24 19:35:00,OANDA:AUDCAD,0.87265,0.87265,0.87258,0.87258,8.0,Interval.in_1_minute,57180900.0
2404,2404,2023-10-24 19:36:00,OANDA:AUDCAD,0.87258,0.8726,0.87254,0.87259,13.0,Interval.in_1_minute,57180960.0
2405,2405,2023-10-24 19:37:00,OANDA:AUDCAD,0.87259,0.87266,0.87254,0.87266,46.0,Interval.in_1_minute,57181020.0
2406,2406,2023-10-24 19:38:00,OANDA:AUDCAD,0.87266,0.87278,0.87263,0.87268,34.0,Interval.in_1_minute,57181080.0
2407,2407,2023-10-24 19:39:00,OANDA:AUDCAD,0.87268,0.87272,0.87264,0.87266,17.0,Interval.in_1_minute,57181140.0
2408,2408,2023-10-24 19:40:00,OANDA:AUDCAD,0.87266,0.87276,0.87266,0.8727,24.0,Interval.in_1_minute,57181200.0
2409,2409,2023-10-24 19:41:00,OANDA:AUDCAD,0.8727,0.87274,0.87264,0.87264,20.0,Interval.in_1_minute,57181260.0
2410,2410,2023-10-24 19:42:00,OANDA:AUDCAD,0.87264,0.87267,0.87257,0.87262,30.0,Interval.in_1_minute,57181320.0
2411,2411,2023-10-24 19:43:00,OANDA:AUDCAD,0.87262,0.87262,0.87256,0.87262,24.0,Interval.in_1_minute,57181380.0
2412,2412,2023-10-24 19:44:00,OANDA:AUDCAD,0.87262,0.8727,0.87262,0.87266,14.0,Interval.in_1_minute,57181440.0
2413,2413,2023-10-24 19:45:00,OANDA:AUDCAD,0.87266,0.87272,0.87266,0.87267,8.0,Interval.in_1_minute,57181500.0
2414,2414,2023-10-24 19:46:00,OANDA:AUDCAD,0.87267,0.872745,0.8726,0.87274,18.0,Interval.in_1_minute,57181560.0
2415,2415,2023-10-24 19:47:00,OANDA:AUDCAD,0.87274,0.87274,0.87264,0.87271,9.0,Interval.in_1_minute,57181620.0
2416,2416,2023-10-24 19:48:00,OANDA:AUDCAD,0.87271,0.87271,0.87256,0.87258,17.0,Interval.in_1_minute,57181680.0
2417,2417,2023-10-24 19:49:00,OANDA:AUDCAD,0.87258,0.8726,0.87249,0.87249,23.0,Interval.in_1_minute,57181740.0
2418,2418,2023-10-24 19:50:00,OANDA:AUDCAD,0.87249,0.87259,0.87249,0.87255,47.0,Interval.in_1_minute,57181800.0
2419,2419,2023-10-24 19:51:00,OANDA:AUDCAD,0.87255,0.87266,0.87251,0.87264,53.0,Interval.in_1_minute,57181860.0
2420,2420,2023-10-24 19:52:00,OANDA:AUDCAD,0.87264,0.87266,0.872515,0.8726,57.0,Interval.in_1_minute,57181920.0
2421,2421,2023-10-24 19:53:00,OANDA:AUDCAD,0.8726,0.87266,0.87256,0.87256,40.0,Interval.in_1_minute,57181980.0
2422,2422,2023-10-24 19:54:00,OANDA:AUDCAD,0.87256,0.87264,0.87256,0.8726,23.0,Interval.in_1_minute,57182040.0
2423,2423,2023-10-24 19:55:00,OANDA:AUDCAD,0.8726,0.87269,0.872595,0.8726,14.0,Interval.in_1_minute,57182100.0
2424,2424,2023-10-24 19:56:00,OANDA:AUDCAD,0.8726,0.87278,0.8726,0.87278,27.0,Interval.in_1_minute,57182160.0
2425,2425,2023-10-24 19:57:00,OANDA:AUDCAD,0.87278,0.872825,0.87277,0.87277,22.0,Interval.in_1_minute,57182220.0
2426,2426,2023-10-24 19:58:00,OANDA:AUDCAD,0.87277,0.87285,0.87273,0.87284,50.0,Interval.in_1_minute,57182280.0
2427,2427,2023-10-24 19:59:00,OANDA:AUDCAD,0.87284,0.87285,0.872775,0.87285,26.0,Interval.in_1_minute,57182340.0
2428,2428,2023-10-24 20:00:00,OANDA:AUDCAD,0.87285,0.87294,0.87278,0.87289,36.0,Interval.in_1_minute,57182400.0
2429,2429,2023-10-24 20:01:00,OANDA:AUDCAD,0.87289,0.87304,0.87286,0.87298,44.0,Interval.in_1_minute,57182460.0
2430,2430,2023-10-24 20:02:00,OANDA:AUDCAD,0.87298,0.87306,0.87294,0.87302,56.0,Interval.in_1_minute,57182520.0
2431,2431,2023-10-24 20:03:00,OANDA:AUDCAD,0.87302,0.87316,0.873,0.87313,24.0,Interval.in_1_minute,57182580.0
2432,2432,2023-10-24 20:04:00,OANDA:AUDCAD,0.87313,0.87313,0.873,0.873,16.0,Interval.in_1_minute,57182640.0
2433,2433,2023-10-24 20:05:00,OANDA:AUDCAD,0.873,0.87306,0.87293,0.873,41.0,Interval.in_1_minute,57182700.0
2434,2434,2023-10-24 20:06:00,OANDA:AUDCAD,0.873,0.87315,0.873,0.87312,19.0,Interval.in_1_minute,57182760.0
2435,2435,2023-10-24 20:07:00,OANDA:AUDCAD,0.87312,0.87318,0.87306,0.87315,24.0,Interval.in_1_minute,57182820.0
2436,2436,2023-10-24 20:08:00,OANDA:AUDCAD,0.87315,0.87322,0.87307,0.87321,75.0,Interval.in_1_minute,57182880.0
2437,2437,2023-10-24 20:09:00,OANDA:AUDCAD,0.87321,0.87322,0.87306,0.87306,82.0,Interval.in_1_minute,57182940.0
2438,2438,2023-10-24 20:10:00,OANDA:AUDCAD,0.87306,0.87318,0.87302,0.87317,68.0,Interval.in_1_minute,57183000.0
2439,2439,2023-10-24 20:11:00,OANDA:AUDCAD,0.87317,0.87318,0.8731,0.87314,25.0,Interval.in_1_minute,57183060.0
2440,2440,2023-10-24 20:12:00,OANDA:AUDCAD,0.87314,0.8732,0.87305,0.8732,30.0,Interval.in_1_minute,57183120.0
2441,2441,2023-10-24 20:13:00,OANDA:AUDCAD,0.8732,0.87321,0.8731,0.8731,33.0,Interval.in_1_minute,57183180.0
2442,2442,2023-10-24 20:14:00,OANDA:AUDCAD,0.8731,0.87319,0.8731,0.87314,29.0,Interval.in_1_minute,57183240.0
2443,2443,2023-10-24 20:15:00,OANDA:AUDCAD,0.87314,0.87316,0.87305,0.87306,23.0,Interval.in_1_minute,57183300.0
2444,2444,2023-10-24 20:16:00,OANDA:AUDCAD,0.87306,0.87313,0.87302,0.8731,25.0,Interval.in_1_minute,57183360.0
2445,2445,2023-10-24 20:17:00,OANDA:AUDCAD,0.8731,0.8731,0.87304,0.87308,15.0,Interval.in_1_minute,57183420.0
2446,2446,2023-10-24 20:18:00,OANDA:AUDCAD,0.87308,0.8731,0.87306,0.8731,7.0,Interval.in_1_minute,57183480.0
2447,2447,2023-10-24 20:19:00,OANDA:AUDCAD,0.8731,0.87316,0.87304,0.87314,23.0,Interval.in_1_minute,57183540.0
2448,2448,2023-10-24 20:20:00,OANDA:AUDCAD,0.87314,0.8732,0.8731,0.87318,50.0,Interval.in_1_minute,57183600.0
2449,2449,2023-10-24 20:21:00,OANDA:AUDCAD,0.87318,0.87328,0.87318,0.87321,30.0,Interval.in_1_minute,57183660.0
2450,2450,2023-10-24 20:22:00,OANDA:AUDCAD,0.87321,0.87328,0.87321,0.87326,24.0,Interval.in_1_minute,57183720.0
2451,2451,2023-10-24 20:23:00,OANDA:AUDCAD,0.87326,0.87336,0.87324,0.87335,55.0,Interval.in_1_minute,57183780.0
2452,2452,2023-10-24 20:24:00,OANDA:AUDCAD,0.87335,0.87335,0.87317,0.8732,69.0,Interval.in_1_minute,57183840.0
2453,2453,2023-10-24 20:25:00,OANDA:AUDCAD,0.8732,0.87326,0.87316,0.87322,28.0,Interval.in_1_minute,57183900.0
2454,2454,2023-10-24 20:26:00,OANDA:AUDCAD,0.87322,0.87332,0.8732,0.8732,30.0,Interval.in_1_minute,57183960.0
2455,2455,2023-10-24 20:27:00,OANDA:AUDCAD,0.8732,0.8733,0.87317,0.87324,20.0,Interval.in_1_minute,57184020.0
2456,2456,2023-10-24 20:28:00,OANDA:AUDCAD,0.87324,0.87327,0.87314,0.87319,31.0,Interval.in_1_minute,57184080.0
2457,2457,2023-10-24 20:29:00,OANDA:AUDCAD,0.87319,0.87326,0.87319,0.87324,21.0,Interval.in_1_minute,57184140.0
2458,2458,2023-10-24 20:30:00,OANDA:AUDCAD,0.87324,0.87335,0.87324,0.87332,62.0,Interval.in_1_minute,57184200.0
2459,2459,2023-10-24 20:31:00,OANDA:AUDCAD,0.87332,0.87341,0.87328,0.87336,56.0,Interval.in_1_minute,57184260.0
2460,2460,2023-10-24 20:32:00,OANDA:AUDCAD,0.87336,0.87346,0.87334,0.87338,68.0,Interval.in_1_minute,57184320.0
2461,2461,2023-10-24 20:33:00,OANDA:AUDCAD,0.87338,0.87338,0.87329,0.87329,17.0,Interval.in_1_minute,57184380.0
2462,2462,2023-10-24 20:34:00,OANDA:AUDCAD,0.87329,0.87338,0.87328,0.87334,35.0,Interval.in_1_minute,57184440.0
2463,2463,2023-10-24 20:35:00,OANDA:AUDCAD,0.87334,0.87336,0.87328,0.87332,43.0,Interval.in_1_minute,57184500.0
2464,2464,2023-10-24 20:36:00,OANDA:AUDCAD,0.87332,0.87342,0.87332,0.87332,26.0,Interval.in_1_minute,57184560.0
2465,2465,2023-10-24 20:37:00,OANDA:AUDCAD,0.87332,0.87351,0.87329,0.87344,37.0,Interval.in_1_minute,57184620.0
2466,2466,2023-10-24 20:38:00,OANDA:AUDCAD,0.87344,0.87354,0.87342,0.8735,10.0,Interval.in_1_minute,57184680.0
2467,2467,2023-10-24 20:39:00,OANDA:AUDCAD,0.8735,0.8735,0.87337,0.87337,15.0,Interval.in_1_minute,57184740.0
2468,2468,2023-10-24 20:40:00,OANDA:AUDCAD,0.87337,0.87346,0.87337,0.8734,14.0,Interval.in_1_minute,57184800.0
2469,2469,2023-10-24 20:41:00,OANDA:AUDCAD,0.8734,0.87348,0.8734,0.87348,12.0,Interval.in_1_minute,57184860.0
2470,2470,2023-10-24 20:42:00,OANDA:AUDCAD,0.87348,0.87354,0.87336,0.8734,45.0,Interval.in_1_minute,57184920.0
2471,2471,2023-10-24 20:43:00,OANDA:AUDCAD,0.8734,0.87342,0.87333,0.87334,113.0,Interval.in_1_minute,57184980.0
2472,2472,2023-10-24 20:44:00,OANDA:AUDCAD,0.87334,0.87342,0.87329,0.87329,60.0,Interval.in_1_minute,57185040.0
2473,2473,2023-10-24 20:45:00,OANDA:AUDCAD,0.87329,0.87332,0.87326,0.87327,11.0,Interval.in_1_minute,57185100.0
2474,2474,2023-10-24 20:46:00,OANDA:AUDCAD,0.87327,0.87332,0.87323,0.87323,25.0,Interval.in_1_minute,57185160.0
2475,2475,2023-10-24 20:47:00,OANDA:AUDCAD,0.87323,0.87326,0.873195,0.87324,25.0,Interval.in_1_minute,57185220.0
2476,2476,2023-10-24 20:48:00,OANDA:AUDCAD,0.87324,0.8733,0.87318,0.8733,10.0,Interval.in_1_minute,57185280.0
2477,2477,2023-10-24 20:49:00,OANDA:AUDCAD,0.8733,0.8733,0.873135,0.87319,36.0,Interval.in_1_minute,57185340.0
2478,2478,2023-10-24 20:50:00,OANDA:AUDCAD,0.87319,0.87323,0.87306,0.8731,22.0,Interval.in_1_minute,57185400.0
2479,2479,2023-10-24 20:51:00,OANDA:AUDCAD,0.8731,0.873105,0.872935,0.87294,35.0,Interval.in_1_minute,57185460.0
2480,2480,2023-10-24 20:52:00,OANDA:AUDCAD,0.87294,0.87296,0.872855,0.87296,56.0,Interval.in_1_minute,57185520.0
2481,2481,2023-10-24 20:53:00,OANDA:AUDCAD,0.87296,0.872965,0.87285,0.8729,50.0,Interval.in_1_minute,57185580.0
2482,2482,2023-10-24 20:54:00,OANDA:AUDCAD,0.8729,0.87292,0.87283,0.87288,82.0,Interval.in_1_minute,57185640.0
2483,2483,2023-10-24 20:55:00,OANDA:AUDCAD,0.87288,0.87295,0.87282,0.87289,40.0,Interval.in_1_minute,57185700.0
2484,2484,2023-10-24 20:56:00,OANDA:AUDCAD,0.87289,0.87292,0.87288,0.8729,19.0,Interval.in_1_minute,57185760.0
2485,2485,2023-10-24 20:57:00,OANDA:AUDCAD,0.8729,0.8729,0.87282,0.87286,24.0,Interval.in_1_minute,57185820.0
2486,2486,2023-10-24 20:58:00,OANDA:AUDCAD,0.87286,0.872905,0.87278,0.8729,15.0,Interval.in_1_minute,57185880.0
2487,2487,2023-10-24 20:59:00,OANDA:AUDCAD,0.8729,0.87298,0.8729,0.87296,25.0,Interval.in_1_minute,57185940.0
2488,2488,2023-10-24 21:00:00,OANDA:AUDCAD,0.87296,0.87296,0.87281,0.87285,38.0,Interval.in_1_minute,57186000.0
2489,2489,2023-10-24 21:01:00,OANDA:AUDCAD,0.87285,0.87298,0.87282,0.87286,48.0,Interval.in_1_minute,57186060.0
2490,2490,2023-10-24 21:02:00,OANDA:AUDCAD,0.87286,0.87289,0.87282,0.87282,17.0,Interval.in_1_minute,57186120.0
2491,2491,2023-10-24 21:03:00,OANDA:AUDCAD,0.87282,0.87284,0.87275,0.87276,29.0,Interval.in_1_minute,57186180.0
2492,2492,2023-10-24 21:04:00,OANDA:AUDCAD,0.87276,0.8728,0.87274,0.87276,38.0,Interval.in_1_minute,57186240.0
2493,2493,2023-10-24 21:05:00,OANDA:AUDCAD,0.87276,0.87289,0.87276,0.87282,29.0,Interval.in_1_minute,57186300.0
2494,2494,2023-10-24 21:06:00,OANDA:AUDCAD,0.87282,0.87288,0.87282,0.87288,28.0,Interval.in_1_minute,57186360.0
